Participant ID,Duration_seconds,LowQualityTag_Perc,UniversalDisagreement_Perc,ASC_Score_Raw,Duration_Norm,LowQualityTag_Norm,UniversalDisagreement_Norm,ASC_Norm,PRI_Score_Heuristic,PRI_Score,PRI_Scale_1_5
34ef3679-3c8c-4736-9b71-06f35167479b,1860.0,0.0,0.0,0.4,0.33707865168539325,1.0,1.0,0.6,0.721123595505618,0.721123595505618,3.884494382022472
4dc748fe-08a3-45d7-a688-b64e85dbc9f6,1680.0,0.1111111111111111,0.0,0.4,0.30337078651685395,0.6666666666666667,1.0,0.6,0.6110112359550561,0.6110112359550561,3.4440449438202245
915f7b4c-43bd-48af-b48f-ca5286c17833,1380.0,0.0,0.0,0.8,0.24719101123595505,1.0,1.0,0.19999999999999996,0.6141573033707866,0.6141573033707866,3.4566292134831462
b6e07225-ff58-48c7-b8af-a5aec663be06,1440.0,0.1111111111111111,0.0,0.0,0.25842696629213485,0.6666666666666667,1.0,1.0,0.6775280898876405,0.6775280898876405,3.710112359550562
7d0b0f64-ea76-4017-8411-d3f0dcc3396f,1260.0,0.0,0.0,0.2,0.2247191011235955,1.0,1.0,0.8,0.7274157303370786,0.7274157303370786,3.9096629213483145
1aa759da-834b-4ec3-a4f6-402d7f58e289,900.0,0.0,0.0,0.2,0.15730337078651685,1.0,1.0,0.8,0.7071910112359551,0.7071910112359551,3.8287640449438203
d633383c-ccb8-4eec-88a3-152e3efa5d29,1380.0,0.0,0.0,0.0,0.24719101123595505,1.0,1.0,1.0,0.7741573033707865,0.7741573033707865,4.096629213483146
c3387a8b-4800-429f-a238-2e1f34aa0c5b,1620.0,0.0,0.0,0.2,0.29213483146067415,1.0,1.0,0.8,0.7476404494382023,0.7476404494382023,3.990561797752809
7b827d24-1f72-4aed-9ada-ec87f38953e6,2520.0,0.0,0.0,0.0,0.4606741573033708,1.0,1.0,1.0,0.8382022471910111,0.8382022471910111,4.352808988764044
ab05ddc6-1ab4-4127-8506-fb15ca5273cf,1380.0,0.0,0.0,0.0,0.24719101123595505,1.0,1.0,1.0,0.7741573033707865,0.7741573033707865,4.096629213483146
6859c87e-ec70-4228-982c-a9b7be530bfd,300.0,0.0,0.0,0.6,0.0449438202247191,1.0,1.0,0.4,0.5934831460674157,0.5934831460674157,3.373932584269663
95a6a636-89ff-4775-b174-cfab79e6fcf4,660.0,0.1111111111111111,0.0,0.0,0.11235955056179775,0.6666666666666667,1.0,1.0,0.6337078651685393,0.6337078651685393,3.534831460674157
98df67d9-c601-46f1-b3b7-2ca141abb523,1380.0,0.0,0.0,0.0,0.24719101123595505,1.0,1.0,1.0,0.7741573033707865,0.7741573033707865,4.096629213483146
ae3e445d-fb2c-49b5-ad4c-fc44546761ec,1500.0,0.0,0.0,0.8,0.2696629213483146,1.0,1.0,0.19999999999999996,0.6208988764044945,0.6208988764044945,3.483595505617978
6a32f92c-7612-411a-9290-22610761cb6d,1080.0,0.0,0.0,0.2,0.19101123595505617,1.0,1.0,0.8,0.717303370786517,0.717303370786517,3.869213483146068
5e223762-dfc0-4894-93b7-a2f50ce6d66e,2100.0,0.0,0.0,0.4,0.38202247191011235,1.0,1.0,0.6,0.7346067415730336,0.7346067415730336,3.9384269662921345
ee4a09c4-1352-4aba-b7dd-0d1733ec3848,1680.0,0.0,0.0,0.6,0.30337078651685395,1.0,1.0,0.4,0.6710112359550562,0.6710112359550562,3.6840449438202247
996e248e-c7d4-407f-9537-f3ede7305ed9,2040.0,0.0,0.0,0.0,0.3707865168539326,1.0,1.0,1.0,0.8112359550561798,0.8112359550561798,4.244943820224719
6d6f1f89-2453-4ee9-a63c-244d360aca83,960.0,0.0,0.0,0.4,0.16853932584269662,1.0,1.0,0.6,0.670561797752809,0.670561797752809,3.682247191011236
450ed72f-5e78-436c-8819-060d34711800,1320.0,0.0,0.0,0.2,0.23595505617977527,1.0,1.0,0.8,0.7307865168539326,0.7307865168539326,3.9231460674157304
99e7e0a6-b96a-4eb5-8725-c434eb16d5f5,1380.0,0.0,0.0,0.4,0.24719101123595505,1.0,1.0,0.6,0.6941573033707865,0.6941573033707865,3.776629213483146
50d3bc50-25f0-462f-a6cb-0cb626601ed7,1140.0,0.0,0.0,0.2,0.20224719101123595,1.0,1.0,0.8,0.7206741573033708,0.7206741573033708,3.8826966292134832
55b455a2-3a88-425a-b224-1cdd5ae0e4a6,960.0,0.0,0.0,0.0,0.16853932584269662,1.0,1.0,1.0,0.750561797752809,0.750561797752809,4.002247191011236
f67dcd31-9529-49e5-8231-7fee5487c884,1740.0,0.0,0.0,0.0,0.3146067415730337,1.0,1.0,1.0,0.79438202247191,0.79438202247191,4.17752808988764
93f64eb4-8f88-4b19-9c2f-50db0e3959f0,1380.0,0.0,0.0,0.0,0.24719101123595505,1.0,1.0,1.0,0.7741573033707865,0.7741573033707865,4.096629213483146
9b0d95de-dfe2-4219-87b0-9798fcdfbbef,1200.0,0.0,0.0,0.0,0.21348314606741572,1.0,1.0,1.0,0.7640449438202246,0.7640449438202246,4.056179775280898
02999581-e94f-4cc0-8f14-c27f0b68322b,2700.0,0.0,0.0,0.4,0.4943820224719101,1.0,1.0,0.6,0.768314606741573,0.768314606741573,4.073258426966293
c5fcb22d-0bec-49fe-81e1-d159ff2ab74f,1260.0,0.0,0.0,0.6,0.2247191011235955,1.0,1.0,0.4,0.6474157303370787,0.6474157303370787,3.5896629213483147
83693b29-bb17-4c9b-a92c-f4972a688300,1080.0,0.0,0.0,0.2,0.19101123595505617,1.0,1.0,0.8,0.717303370786517,0.717303370786517,3.869213483146068
b63ec7af-5e31-4a8f-aa5c-d220092dd707,1920.0,0.1111111111111111,0.0,0.0,0.34831460674157305,0.6666666666666667,1.0,1.0,0.7044943820224718,0.7044943820224718,3.8179775280898873
ef660ff9-505d-418e-9c35-d5a6dbbb1d96,1380.0,0.0,0.0,0.0,0.24719101123595505,1.0,1.0,1.0,0.7741573033707865,0.7741573033707865,4.096629213483146
c413d04c-2d91-4888-bfe2-b38b4fcdbcf1,1560.0,0.2222222222222222,0.0,0.0,0.2808988764044944,0.33333333333333337,1.0,1.0,0.5842696629213484,0.5842696629213484,3.3370786516853936
b02293be-4f40-4c00-8193-5f9cbc6e9e2c,1740.0,0.0,0.0,0.6,0.3146067415730337,1.0,1.0,0.4,0.6743820224719101,0.6743820224719101,3.6975280898876406
de5f120b-04e4-4bdd-8624-3a834a04a282,1380.0,0.0,0.0,0.2,0.24719101123595505,1.0,1.0,0.8,0.7341573033707866,0.7341573033707866,3.936629213483146
ca5a5a27-095c-427d-9efd-283555b559d4,900.0,0.0,0.0,0.0,0.15730337078651685,1.0,1.0,1.0,0.747191011235955,0.747191011235955,3.98876404494382
d3bc52e8-1092-4413-866c-45333bd3af68,1380.0,0.0,0.0,0.4,0.24719101123595505,1.0,1.0,0.6,0.6941573033707865,0.6941573033707865,3.776629213483146
85a4072a-f8d5-4de5-bb95-30d03b4e914f,2940.0,0.0,0.0,0.2,0.5393258426966292,1.0,1.0,0.8,0.8217977528089887,0.8217977528089887,4.287191011235954
e4531d7e-b02d-411d-97ed-0b5d35ea351a,2340.0,0.0,0.0,0.4,0.42696629213483145,1.0,1.0,0.6,0.7480898876404495,0.7480898876404495,3.992359550561798
b6714f31-afc0-4346-bb8b-9fd10c71bd3e,2280.0,0.0,0.0,0.8,0.4157303370786517,1.0,1.0,0.19999999999999996,0.6647191011235956,0.6647191011235956,3.6588764044943822
3f342291-e393-4c3a-a732-6a3f481b8609,1500.0,0.0,0.0,1.0,0.2696629213483146,1.0,1.0,0.0,0.5808988764044944,0.5808988764044944,3.323595505617978
