Participant ID,dataset,persona_cluster,fear_index,PRI_Score,cosine_similarity,economic_job_loss_fear,surveillance_control_fear,social_isolation_fear,safety_security_fear,cultural_values_fear,technology_dependence_fear,response_length_norm
2d500f70-3f6d-4395-8ecc-d29fcf742343,GD2,1,0.0,0.027108677526885786,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.030244839174267884
ada66fd9-5ba1-4c39-b382-bab23fc77562,GD2,1,0.0,0.026690120781287883,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.029764762361977917
7b06e505-a39b-44d9-b194-a96be8d043ff,GD2,1,0.0,0.010068818065738295,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.011041766682669226
eee5eeb1-11fb-4639-841e-a1d147e97e78,GD2,0,0.12465499396304723,0.5006078918927862,0.7,0.0,0.3650658241293739,0.3828641396489095,0.0,0.0,0.0,0.02256361017762842
4315988e-dce4-44b1-8ac3-1330559c75da,GD2,4,0.060844304021562316,0.28035282530709293,0.7,0.0,0.0,0.0,0.0,0.3650658241293739,0.0,0.02112337974075852
0e471d7d-df54-4ecc-9479-bbba3643cc76,GD2,1,0.0,0.015673186272731388,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.01728276524243879
9c1b9bfb-2251-42b1-9d02-228364f974dd,GD2,1,0.0,0.05110892539779454,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0585693710993759
fca91534-9064-4777-938e-3b54ca00569d,GD2,1,0.0,0.007460940704187259,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.00816130580892943
a0be0805-98f8-4d25-95cf-d0ce31ce2c35,GD2,0,0.054301608967024705,0.2742845328306571,0.7,0.0,0.0,0.0,0.0,0.0,0.3258096538021482,0.03408545367258761
aeb7cfc7-d45d-4dbd-b5e1-eca7c75cc5e0,GD2,1,0.0,0.042320975304168854,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.04800768122899664
3a92f982-2ba2-4007-8af7-e3e02ef3ddc1,GD2,1,0.0,0.01994095586044079,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.022083533365338453
82cfe3cc-f8ff-4570-b536-4d68f8713c61,GD2,1,0.025330429229073553,0.17632905449896943,0.7,0.0,0.0,0.0,0.0,0.15198257537444132,0.0,0.04128660585693711
30c379d1-16e6-4739-8563-a51a9474ab78,GD2,1,0.0,0.00963509920148566,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.01056168987037926
90e1d873-3767-46af-852d-ed1bf497a19a,GD2,1,0.0,0.006152008304167783,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.00672107537205953
9c45aaeb-35a4-4500-8595-bcdf18420580,GD2,1,0.014788386583348379,0.16537885371604247,0.7,0.0,0.0,0.08873031950009028,0.0,0.0,0.0,0.09505520883341334
013d6a9a-0c95-4f56-9447-d18c859ba116,GD2,1,0.0,0.03498748346355834,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.039366298607777246
c683de5e-0f9b-40c5-88a3-0e24f5e7970f,GD2,1,0.0,0.0022053641795100254,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.002400384061449832
2ac729fa-4d5c-4906-8c62-687259fdd4b7,GD2,1,0.0,0.03292776018350764,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.03696591454632741
e05af122-2ff8-4354-b345-295c77470d3a,GD2,1,0.0,0.019090433547425466,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.02112337974075852
8eebc575-068d-4b73-b091-3563a95fa0be,GD2,4,0.028549643189582346,0.1869402976230287,0.7,0.0,0.0,0.0,0.0,0.17129785913749407,0.0,0.03648583773403745
435f9fa9-8e71-49af-ac8e-9d216307e39a,GD2,2,0.05139063089955161,0.2646360207882352,0.7,0.0,0.0,0.30834378539730967,0.0,0.0,0.0,0.03168506961113778
4318497c-f692-4a85-b7be-58a13bc6e26c,GD2,1,0.0,0.04353073780513062,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.04944791166586654
61e47e17-7684-4d05-a4c9-aabae962a02a,GD2,1,0.0,0.01136774203177508,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.012481997119539127
5b835e6c-8d85-4518-a09c-30d51476bd37,GD2,1,0.0,0.01994095586044079,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.022083533365338453
5e3c2c86-66cc-4517-90ae-5502ab7228e4,GD2,1,0.0,0.017811803413826148,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.019683149303888623
2daab679-c860-4e98-9d0a-cd3188d73f8e,GD2,1,0.0,0.01266330901632054,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.013922227556409025
10750e6a-3452-4941-bfac-28a060c808a9,GD2,4,0.035667769391604515,0.20394869723475087,0.7,0.0,0.0,0.0,0.0,0.2140066163496271,0.0,0.02112337974075852
21ded62a-4e7d-4fb0-bd1e-bc5a35af3141,GD2,4,0.05972531564093517,0.3365395447659402,0.7,0.0,0.0,0.1791759469228055,0.0,0.1791759469228055,0.0,0.03168506961113778
596db86f-14d8-4fa6-9694-6f04592bb72f,GD2,1,0.0,0.028362028664606586,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.03168506961113778
807285e9-3b8e-42e9-8f97-2dd2e69377c2,GD2,1,0.0,0.010068818065738295,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.011041766682669226
dc7a666b-65e1-4222-8943-df014078513f,GD2,1,0.0,0.026271178079798636,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.02928468554968795
18c76933-8731-4e6c-8dc5-6be9d9d19214,GD2,0,0.05709928637916469,0.322080199448729,0.7,0.0,0.17129785913749407,0.0,0.0,0.0,0.17129785913749407,0.026404224675948152
64befc02-61eb-4109-b541-03f9f4206f40,GD2,4,0.10278126179910323,0.4676269757351153,0.7,0.0,0.0,0.30834378539730967,0.0,0.30834378539730967,0.0,0.03408545367258761
002e5b02-7b03-4650-ab3c-e36e3b50339b,GD2,3,0.035667769391604515,0.19804272107874313,0.7,0.0,0.0,0.0,0.2140066163496271,0.0,0.0,0.013922227556409025
fc1b8533-9a1d-4948-b2f3-f60a8542e37b,GD2,1,0.0,0.00920100887492268,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.010081613058089293
6a948fcd-ff1f-40c5-b0a3-34550647bfd8,GD2,1,0.0,0.025012037628959854,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.02784445511281805
baf92a8c-cf40-4a23-a1a0-177c154b1343,GD2,1,0.0,0.010068818065738295,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.011041766682669226
cab09a63-8db1-4259-bb36-b21ce7c35332,GD2,1,0.0,0.028779038229243745,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.03216514642342775
52717e75-8c75-4c8c-976d-a2b9a7b1b79d,GD2,1,0.0,0.014815099545088407,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.01632261161785886
d8561cc7-e53f-4c4d-bb98-cb4fa1e65149,GD2,1,0.0,0.0030849596342824993,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.003360537686029765
80ab9274-bdf0-48e7-b6ba-f715fd68d575,GD2,1,0.0,0.004839760912475574,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.00528084493518963
64a8da32-f632-4595-a7b4-029c6c67214a,GD2,1,0.0,0.027108677526885786,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.030244839174267884
bd7580bb-7c0c-4e9e-b083-ba139558573b,GD2,1,0.0,0.008766547473101488,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.009601536245799328
ae202c57-ec9c-4e4d-9683-6d8b5b49dc85,GD2,1,0.0,0.006588687963919432,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.007201152184349496
e699827b-5a0e-492e-bd5d-57438d9780c5,GD2,1,0.0,0.016101664686991653,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.017762842054728757
369aa487-fd68-4a75-9d0f-1a9fc6fd6a60,GD2,1,0.0,0.01266330901632054,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.013922227556409025
3fc6ac09-cc35-483e-823d-807a7fb14285,GD2,1,0.0,0.004401610302844893,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.004800768122899664
dfda10bd-ba4d-4abc-9852-3dd7ba5b8de6,GD2,1,0.0,0.015673186272731388,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.01728276524243879
7a641c14-ea6a-4d6e-ab4a-e11664b5a3a5,GD2,1,0.0,0.014815099545088407,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.01632261161785886
cc021402-d4aa-4b25-b331-c88e0c74266b,GD2,1,0.0,0.023327800977482657,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.025924147863658185
e392d006-cb40-4ffc-9ba2-2015385aecbd,GD2,1,0.0,0.02459155449917748,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.027364378300528083
7cb8270e-48a6-403d-ab39-058c0c73015e,GD2,1,0.0,0.019090433547425466,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.02112337974075852
478d348b-f7fb-40c0-b69a-70cb7c1803cb,GD2,1,0.0,0.007896512997753739,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.008641382621219395
ee0b4789-147b-4583-86e8-9b54defc841d,GD2,1,0.0,0.030443196905004376,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.03408545367258761
28498d04-ff1c-4e1a-a270-23680e420dee,GD2,1,0.0,0.018664602697453375,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.020643302928468554
b9d8623c-9508-4f53-b9ba-eb1d6c8595e2,GD2,1,0.0,0.01179997119982622,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.012962073931829092
6f886653-126f-4182-b05f-6d37218e733f,GD2,1,0.0,0.01136774203177508,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.012481997119539127
99ce1f30-d3b0-4293-8a5c-e8f0dc59bd0f,GD2,1,0.0,0.00963509920148566,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.01056168987037926
aac4d020-f39d-425e-af57-72aaae65a36a,GD2,0,0.035667769391604515,0.1976459764667734,0.7,0.0,0.0,0.0,0.0,0.0,0.2140066163496271,0.01344215074411906
83c98343-abfd-4b12-9b96-4e759f0643e3,GD2,1,0.0,0.016101664686991653,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.017762842054728757
137be5a6-74ee-4f2b-b281-96a5b9b89976,GD2,1,0.0,0.013955508760490098,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.015362457993278924
93a1e322-7c01-42c0-bd0f-5aff54886660,GD2,4,0.060844304021562316,0.27343105260997075,0.7,0.0,0.0,0.0,0.0,0.3650658241293739,0.0,0.01200192030724916
2e22d920-d25b-4d3e-99a1-fdc1c77096c0,GD2,1,0.0,0.01179997119982622,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.012962073931829092
f20c643a-9acc-4e34-a744-411228f2111a,GD2,1,0.0,0.01738483570513879,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.019203072491598656
e8ceed69-4247-4f44-b67d-c8fd18f00c75,GD2,1,0.0,0.007024998895277777,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.007681228996639462
6a55940e-e670-4363-a724-3ff277a965ca,GD2,1,0.0,0.0057149603112372415,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.006240998559769563
3e0709a6-427f-45c2-8de8-7479c489cc63,GD2,1,0.0,0.0057149603112372415,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.006240998559769563
1e660fe7-0ef5-4aa8-a8f7-4a671ee35d1d,GD2,1,0.0,0.018664602697453375,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.020643302928468554
04d1c8ab-71cc-4758-b058-538f2ac9650e,GD2,4,0.04191266021562803,0.25138312761103015,0.7,0.0,0.0,0.0,0.0,0.25147596129376815,0.0,0.052808449351896304
bd7390f1-a60b-4830-9c0e-71a328ddfb37,GD2,1,0.0,0.05815381111440355,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.06721075372059529
cdcee2a1-5b58-4c9c-8381-f9753ee320ac,GD2,1,0.0,0.026690120781287883,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.029764762361977917
2d7f4503-3359-402b-9457-0e44b85a4bfe,GD2,1,0.0,0.013094416906031584,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.014402304368698993
8693fa4a-c229-4def-aead-32c3cc8bac9f,GD2,1,0.0,0.023749435828262607,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.026404224675948152
e16f6a78-c92e-4fbb-8daa-d3eaba2bc276,GD2,1,0.0,0.019515884721562595,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.02160345655304849
76952023-3cec-48d4-b898-e3b4f08da77b,GD2,1,0.0,0.0057149603112372415,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.006240998559769563
62820303-a21d-4c3d-9798-a63d100b905f,GD2,4,0.07133553878320903,0.37420189401139065,0.7,0.0,0.0,0.2140066163496271,0.0,0.2140066163496271,0.0,0.025924147863658185
c04a180d-793c-4350-a591-5a0be8ae7e92,GD2,1,0.0,0.02919566016562835,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.03264522323571772
e17620a5-1fe8-43d6-a605-c0ea117f87c9,GD2,1,0.0,0.04513817112670411,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0513682189150264
d9864ea0-96c4-46cb-8109-5fd8623b0870,GD2,1,0.0,0.01823839253229596,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.020163226116178587
c3349933-96e4-4ac1-a520-4708286393a1,GD2,1,0.0,0.028362028664606586,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.03168506961113778
be185386-d888-407d-b5a2-44e146124e60,GD2,1,0.0,0.0026453444719191205,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0028804608737397984
904a34d3-4a75-40bf-84b5-c7475bc3f4e1,GD2,2,0.060844304021562316,0.27636029830649944,0.7,0.0,0.0,0.3650658241293739,0.0,0.0,0.0,0.01584253480556889
7452ed4f-f467-41ca-829d-7008b45d4a75,GD2,1,0.0,0.01179997119982622,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.012962073931829092
d5322410-c450-4217-9021-91b1f02689c3,GD2,1,0.0,0.01179997119982622,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.012962073931829092
27779918-926e-4438-acdd-be64ca03bb95,GD2,1,0.0,0.017811803413826148,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.019683149303888623
753af44b-0bbe-446d-9e4a-a2c821fc38e9,GD2,1,0.0,0.01738483570513879,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.019203072491598656
96f1c697-f362-4c3d-b581-2b71bdeda765,GD2,1,0.0,0.003524209262205393,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.003840614498319731
32cac2e7-69e4-4099-9d07-314a7ef7d710,GD2,1,0.0,0.007896512997753739,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.008641382621219395
3c69c465-4e0d-4305-98bd-4668cf84a435,GD2,1,0.0,0.01994095586044079,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.022083533365338453
02a24512-9754-40ff-980c-2f6ea486917d,GD2,1,0.0,0.010502165081805724,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.011521843494959194
f604a023-56be-44c8-93f6-7fc2a47cd6d1,GD2,1,0.0,0.01266330901632054,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.013922227556409025
dd0002ac-8234-47e3-839e-60da4cb20108,GD2,4,0.09656768463148414,0.46301385284748464,0.7,0.0,0.0,0.2810907586541918,0.0,0.2983153491347131,0.0,0.04800768122899664
6c9cb2ed-9c46-4228-89dc-e9011e59a37a,GD2,1,0.0,0.012231826987994843,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.01344215074411906
e11da895-e507-4bdb-804b-fa86471c68bc,GD2,1,0.0,0.0017650191625865105,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0019203072491598655
15ce643b-ad4e-4a8c-b54e-183ac238a668,GD2,2,0.060482380074584195,0.3603655160546309,0.7,0.247397757925581,0.0,0.0,0.0,0.11549652252192415,0.0,0.0700912145943351
dbfd608a-e121-4999-bc60-9a4d458d1976,GD2,1,0.0,0.00963509920148566,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.01056168987037926
d3a656dd-1936-49d0-a5b4-77758efab33a,GD2,4,0.04918327299520999,0.3343632912211515,0.7,0.08109302162163287,0.0,0.0,0.0,0.2140066163496271,0.0,0.09841574651944311
902e1c89-88ba-4fb1-bcbb-18e63b1cd346,GD2,1,0.0,0.0030849596342824993,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.003360537686029765
2aea5359-f346-4ff5-920e-e02fd72e7681,GD2,4,0.05691382550753688,0.28686792271282696,0.7,0.0,0.0,0.0,0.0,0.3414829530452213,0.0,0.04224675948151704
f8f64f1b-f88b-4298-9c05-c054ac598274,GD2,4,0.039520788855257984,0.26791776550652074,0.7,0.0,0.0,0.11856236656577394,0.0,0.11856236656577394,0.0,0.055208833413346134
5030051d-ec81-4d36-be16-665275bc44cb,GD2,1,0.0,0.02919566016562835,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.03264522323571772
8900e3e3-4c28-4635-8247-c13057e666be,GD2,1,0.0,0.01738483570513879,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.019203072491598656
54a36a71-3c52-4722-be3c-475648938449,GD2,1,0.0,0.006152008304167783,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.00672107537205953
62d92ce2-fbc3-4b56-ad92-8bbc0f2a5988,GD2,1,0.0,0.006152008304167783,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.00672107537205953
81460fb1-fb5c-40b3-96a4-25f4b8975d81,GD2,1,0.0,0.006152008304167783,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.00672107537205953
78653c08-4982-4081-ac68-ee58b16eb605,GD2,1,0.0,0.006152008304167783,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.00672107537205953
75ce21a6-8fe1-47a5-aae6-1ae3d8640cdd,GD2,1,0.0,0.003963092952431268,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0043206913106096975
a6907ea9-f39e-47ee-9c61-1c15c99765a9,GD2,1,0.0,0.003963092952431268,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0043206913106096975
197eafb3-2a90-4952-87ad-b43751f4354d,GD2,1,0.0,0.01136774203177508,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.012481997119539127
58429ba7-7d86-4ab9-8f0c-5e63ed1b9f1d,GD2,1,0.0,0.035398252013280396,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.039846375420067214
a5777841-2ba4-4814-9d64-74554ac9c456,GD2,1,0.0,0.03002773983226049,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.033605376860297645
994c4648-4fec-48ba-8c7f-996798466769,GD2,1,0.0,0.05737755345110248,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.06625060009601537
ad7e1a08-d003-4a41-8058-bcb08f23db73,GD2,1,0.0,0.03785460444052164,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.04272683629380701
f99e561f-592a-4a6c-86c1-8bf0daa488d3,GD2,1,0.0,0.020789956600867705,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.023043686989918388
ef9faa02-bd7c-4d0e-875e-9202bf0ddb3b,GD2,1,0.0,0.014385491973665837,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.01584253480556889
9aeb0f69-50ef-41fd-877f-256cb2a096ef,GD2,1,0.0,0.008331715384246532,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.009121459433509362
c16f1060-f384-4694-b148-bfa209f91aea,GD2,1,0.0,0.008766547473101488,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.009601536245799328
8a4f97e8-3132-4d02-9abc-febd85eb399f,GD2,1,0.0,0.010068818065738295,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.011041766682669226
9aa293e7-4ec8-4e18-b2c8-383b572ac56d,GD2,4,0.12168860804312463,0.49524358807723284,0.7,0.0,0.0,0.3650658241293739,0.0,0.3650658241293739,0.0,0.02160345655304849
58e1224e-49b3-47f1-be93-96eea97ea665,GD2,1,0.0,0.01179997119982622,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.012962073931829092
c83c200b-729b-4d64-a9c1-0ba70ee2fd62,GD2,1,0.0,0.015244331101971436,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.016802688430148822
4f8ce07e-8b8d-4c54-b7c1-491c6ddb549f,GD2,1,0.0,0.00963509920148566,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.01056168987037926
cfa6bdea-8c6f-428e-95f2-942d39710e13,GD2,1,0.0,0.01266330901632054,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.013922227556409025
7182b0f7-eaba-446e-bafe-bdccd9060bed,GD2,1,0.0,0.025012037628959854,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.02784445511281805
de39e72c-fc45-4556-a102-9f13553765f7,GD2,0,0.060844304021562316,0.27526434525011667,0.7,0.0,0.0,0.0,0.0,0.0,0.3650658241293739,0.014402304368698993
ea0e7228-ae50-4d95-bf59-f19f9cc9f764,GD2,1,0.0,0.007896512997753739,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.008641382621219395
4022caef-f140-4716-bc18-e632faef1af9,GD2,1,0.0,0.007896512997753739,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.008641382621219395
c1dbb11d-64ed-45b0-a961-f2808cb15bd6,GD2,1,0.0,0.016957489770547413,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.01872299567930869
f38dca05-20b9-44d0-9d15-842acc2436fd,GD2,1,0.0,0.007460940704187259,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.00816130580892943
c423b992-a2a2-4166-8e52-49408ae9c45c,GD2,4,0.027370462254284852,0.17547803660603373,0.7,0.0,0.0,0.0,0.0,0.1642227735257091,0.0,0.028804608737397985
ac43492a-64ea-42fe-b045-4ebb5eec0544,GD2,1,0.0,0.0057149603112372415,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.006240998559769563
1742e489-ec0d-4fb1-94f6-2d563b49c46e,GD2,1,0.0,0.03210113251426833,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.03600576092174748
9f01bbea-2250-44ae-8f4c-527e3b2d1fd6,GD2,1,0.0,0.01093513986499018,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.01200192030724916
d25752a4-13b4-43a5-aad0-11df94e90c2d,GD2,1,0.0,0.01823839253229596,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.020163226116178587
c655b455-c9bc-40b2-ba61-69ec9430b4f0,GD2,1,0.0,0.008766547473101488,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.009601536245799328
14e13b06-73a2-4302-958c-9e38fdeb5184,GD2,1,0.0,0.023327800977482657,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.025924147863658185
fe421e57-ea04-425f-94e3-b9ae034eb5bf,GD2,4,0.07133553878320903,0.36672142790503803,0.7,0.0,0.0,0.2140066163496271,0.0,0.2140066163496271,0.0,0.01632261161785886
b7e5ccf4-da1d-4acc-b22b-02b973fbe6d9,GD2,1,0.0,0.030443196905004376,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.03408545367258761
4cda53a3-4b00-473d-8178-7365164f9794,GD2,1,0.0,0.03785460444052164,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.04272683629380701
3d2ffa7d-9f32-4596-853a-866b8a195742,GD2,1,0.0,0.007460940704187259,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.00816130580892943
ceae18dc-0c97-499b-9b40-5ed524001359,GD2,1,0.0,0.04312788197462703,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.04896783485357657
9bd9df5e-1e3d-48ce-89d6-eba0f0290d5c,GD2,1,0.0,0.018664602697453375,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.020643302928468554
b58a8a06-15b7-45dd-8872-32a4c746e7e4,GD2,1,0.0,0.006588687963919432,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.007201152184349496
2ef3d7c4-4d05-47a2-8d6a-642d4b815ae0,GD2,1,0.0,0.033752824344681145,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.037926068170907344
a66cdc45-b382-4548-b1c1-39b0a194bd0b,GD2,1,0.0,0.004401610302844893,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.004800768122899664
e8f0ae91-0349-4ea9-9f36-ab0c43439b7f,GD2,1,0.0,0.0057149603112372415,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.006240998559769563
4b449fab-51ef-45fc-a3c2-400db8fb03aa,GD2,3,0.048877902293114235,0.30507620143504455,0.7,0.0,0.0,0.0,0.1466337068793427,0.1466337068793427,0.0,0.048487758041286605
ff893ea0-c602-4308-9f70-835f8f9f9d3a,GD2,4,0.04417120667392332,0.25344846139391225,0.7,0.0,0.0,0.0,0.0,0.2650272400435399,0.0,0.04560729716754681
cee1b854-3183-4bfd-b5ab-f1dafc482e54,GD2,1,0.0,0.005277544381498352,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.005760921747479597
a46c16de-86d1-45a4-bdb2-540b9d6d8b12,GD2,1,0.0,0.007896512997753739,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.008641382621219395
95229564-dbb2-47f5-9eca-0aa8cd4ac5b5,GD2,1,0.0,0.01652976597558322,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.018242918867018725
c65d288c-e7df-465d-a124-c12f664e48ac,GD2,4,0.054740924508569704,0.3197144202250719,0.7,0.0,0.0,0.1642227735257091,0.0,0.1642227735257091,0.0,0.035525684109457514
c86bf1b3-89e2-46ec-a5cf-8a1b75cae091,GD2,1,0.0,0.01093513986499018,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.01200192030724916
04dc8c4b-efaa-4be9-a18f-414fbe21628a,GD2,1,0.0,0.01093513986499018,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.01200192030724916
6c5ba52a-a343-45d6-af1a-44ee3c376345,GD2,4,0.060844304021562316,0.2704804438488447,0.7,0.0,0.0,0.0,0.0,0.3650658241293739,0.0,0.00816130580892943
48846b3a-555f-458a-997e-4b7d3788ffd1,GD2,1,0.0,0.0022053641795100254,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.002400384061449832
7e754e42-5432-4607-957f-9d830435c576,GD2,4,0.03996492121330618,0.24754212292417452,0.7,0.0,0.0,0.0,0.0,0.23978952727983707,0.0,0.056649063850216036
6faac135-4687-4457-9ec4-733381b797e9,GD2,1,0.0,0.01136774203177508,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.012481997119539127
e80dc674-07c7-4724-bcb0-f8a8528ff925,GD2,1,0.02285798792224583,0.16818363598951835,0.7,0.0,0.0,0.0,0.0,0.137147927533475,0.0,0.04560729716754681
ea9fea57-9271-44e8-a81b-fb3bcda67d1f,GD2,1,0.0,0.01652976597558322,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.018242918867018725
fb6fb876-0e1c-4abf-a2bf-62c918413ca6,GD2,1,0.0,0.006152008304167783,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.00672107537205953
1e6faf7e-007c-460e-8ea6-0d9e8c778a4a,GD2,1,0.0,0.004839760912475574,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.00528084493518963
